ContactsContactID,VanID,ResultID,CanvassedBy,CommitteeID,CreatedBy,DateCreated,DateCanvassed,InputTypeID,ContactTypeID,ChangeTypeId,ErrorMessage
1880454,101548730,2,2194893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:08:00 PM,14,2,1,
1880455,101548847,1,2194893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:24:00 PM,14,2,1,
1880456,101549145,1,2194893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:54:00 PM,14,2,1,
1880457,101549412,1,2194893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:22:00 PM,14,2,1,
1880458,101551918,3,2194893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:46:00 PM,14,2,1,
1880459,101551919,1,2194893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:03:00 PM,14,2,1,
1880460,101551999,10,2194893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:04:00 PM,14,2,1,
1880461,101552008,40,2194893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:13:00 PM,14,2,1,
1880462,101552092,1,2194893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:59:00 PM,14,2,1,
1880463,101552191,1,2194893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:02:00 PM,14,2,1,
1880464,101552229,1,2194893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:09:00 PM,14,2,1,
1880465,101552281,1,2194893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:08:00 PM,14,2,1,
1880466,101552326,1,2194893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:22:00 PM,14,2,1,
1880467,101552386,1,2194893,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:12:00 PM,14,2,1,
1880468,101552890,14,2196065,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:45:00 PM,14,2,1,
1880469,101555433,14,2196065,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:01:00 PM,14,2,1,
1880470,101552802,1,2196068,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:52:00 PM,14,2,1,
1880471,101552939,14,2196068,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:44:00 PM,14,2,1,
1880472,101553407,2,2196068,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:06:00 PM,14,2,1,
1880473,101553471,14,2196068,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:03:00 PM,14,2,1,
1880474,101553663,3,2196068,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:13:00 PM,14,2,1,
1880475,101555411,40,2196068,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:31:00 PM,14,2,1,
1880476,101552523,1,2196062,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:43:00 PM,14,2,1,
1880477,101552657,1,2196062,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:30:00 PM,14,2,1,
1880478,101552771,1,2196062,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:42:00 PM,14,2,1,
1880479,101552818,1,2196062,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:11:00 PM,14,2,1,
1880480,101552842,1,2196062,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:32:00 PM,14,2,1,
1880481,101552979,3,2196062,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:13:00 PM,14,2,1,
1880482,101553071,1,2196062,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:52:00 PM,14,2,1,
1880483,101553086,1,2196062,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:43:00 PM,14,2,1,
